id,lat,lon,user,uid,version,changeset,timestamp 
2321303910,33.6575461,-117.8401377,Aaron Lidman,53073,1,16301005,2013-05-26T22:05:53Z
2321303920,33.6576587,-117.8379423,Aaron Lidman,53073,1,16301005,2013-05-26T22:05:53Z
2321303930,33.6578724,-117.8315243,Aaron Lidman,53073,1,16301005,2013-05-26T22:05:54Z
2321316142,33.6572154,-117.8256747,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:02Z
2321316152,33.657323,-117.8213666,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:02Z
2321316162,33.6574275,-117.8109836,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:02Z
2321316172,33.6575306,-117.8104771,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:02Z
2321316182,33.6576612,-117.8198855,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:02Z
2321316192,33.6578337,-117.821458,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:03Z
2321316202,33.6580623,-117.8189137,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:03Z
2321316213,33.65817,-117.8028583,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:03Z
2321316223,33.6582575,-117.8146596,RichRico,2219338,2,38052011,2016-03-24T22:48:13Z
2321316233,33.6583109,-117.8019784,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:03Z
2321316243,33.6583472,-117.8146352,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:03Z
2321316253,33.6584476,-117.8180257,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:04Z
2321316263,33.6585443,-117.8217432,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:04Z
2321316273,33.6585983,-117.8164876,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:04Z
2321316283,33.6587297,-117.8218867,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:04Z
2321316293,33.65987,-117.7986755,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:05Z
2321316305,33.6613083,-117.7968572,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:05Z
2321316315,33.6624329,-117.7962314,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:05Z
2321316325,33.6627164,-117.7948617,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:05Z
2321316335,33.663042,-117.7966927,Aaron Lidman,53073,1,16301005,2013-05-26T22:27:05Z
2321320288,33.6471909,-117.8661904,Aaron Lidman,53073,1,16301005,2013-05-26T22:35:22Z
2321320299,33.6478398,-117.8646389,Aaron Lidman,53073,1,16301005,2013-05-26T22:35:22Z
2321320309,33.6489018,-117.8631787,Aaron Lidman,53073,1,16301005,2013-05-26T22:35:22Z
2321320319,33.6496782,-117.8622094,Aaron Lidman,53073,1,16301005,2013-05-26T22:35:22Z
2322568030,33.5832956,-117.8384726,Aaron Lidman,53073,1,16317137,2013-05-27T23:10:59Z
2322568040,33.5835158,-117.8403112,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:00Z
2322568051,33.5836216,-117.8411034,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:00Z
2322568061,33.5836899,-117.8607161,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:00Z
2322568071,33.583793,-117.8418048,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:00Z
2322568082,33.5839377,-117.8376865,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:00Z
2322568092,33.5842676,-117.847236,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:01Z
2322568103,33.5845621,-117.8469138,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:01Z
2322568113,33.5846788,-117.844399,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:01Z
2322568124,33.5849614,-117.8361406,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:01Z
2322568134,33.585348,-117.8431315,karitotp,2748195,2,37572971,2016-03-02T19:12:27Z
2322568145,33.5857223,-117.8351498,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:02Z
2322568155,33.5870594,-117.8349419,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:02Z
2322568166,33.5885469,-117.8417105,karitotp,2748195,2,37572971,2016-03-02T19:12:27Z
2322568176,33.5909151,-117.835025,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:02Z
2322568187,33.5919859,-117.8351537,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:02Z
2322568197,33.593066,-117.835179,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:03Z
2322568208,33.5952881,-117.835319,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:03Z
2322568218,33.5971019,-117.8349995,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:03Z
2322568229,33.5990824,-117.8337824,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:03Z
2322568240,33.6000529,-117.833054,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:03Z
2322568250,33.601329,-117.847706,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:04Z
2322568261,33.6034352,-117.8296336,PH_Mapper,2474344,2,27352960,2014-12-09T10:43:22Z
2322568271,33.6058992,-117.827254,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:04Z
2322568282,33.6074405,-117.8263378,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:04Z
2322568293,33.6082146,-117.8276079,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:05Z
2322568303,33.6083923,-117.8276027,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:05Z
2322568316,33.6104741,-117.8255876,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:05Z
2322568326,33.6143417,-117.8259811,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:05Z
2322568337,33.617311,-117.8261507,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:05Z
2322568347,33.6186695,-117.8216163,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:06Z
2322568358,33.6298965,-117.8249867,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:06Z
2322568368,33.6300339,-117.8258441,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:06Z
2322568379,33.6302191,-117.8259854,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:06Z
2322568389,33.6303577,-117.8242593,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:06Z
2322568399,33.6308943,-117.834329,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:07Z
2322568409,33.6312507,-117.835007,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:07Z
2322568419,33.6316443,-117.8260122,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:07Z
2322568429,33.6319763,-117.8341541,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:07Z
2322568439,33.6327915,-117.8339415,Aaron Lidman,53073,1,16317137,2013-05-27T23:11:07Z
2322568449,33.633066,-117.8310975,jacobbraeutigam,1260280,2,33226579,2015-08-09T20:15:08Z
2322587444,33.6059133,-117.8414415,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:19Z
2322587454,33.6060747,-117.8388851,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:19Z
2322587464,33.6062073,-117.8414201,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:19Z
2322587474,33.6063756,-117.8377567,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:19Z
2322587485,33.6067278,-117.845214,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:19Z
2322587495,33.6069816,-117.8456767,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:20Z
2322587505,33.6072325,-117.851904,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:20Z
2322587515,33.607355,-117.8528702,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:20Z
2322587525,33.6074228,-117.8474958,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:20Z
2322587535,33.6075278,-117.8480846,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:20Z
2322587545,33.607757,-117.8341969,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:21Z
2322587555,33.6083371,-117.8329124,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:21Z
2322587565,33.6085772,-117.8315103,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:21Z
2322587575,33.6087147,-117.8271162,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:21Z
2322587585,33.6088775,-117.8299983,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:21Z
2322587595,33.610234,-117.8645166,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:22Z
2322587605,33.6119489,-117.8652164,Aaron Lidman,53073,4,27935178,2015-01-05T15:22:05Z
2322587615,33.6145001,-117.8669257,PH_Mapper,2474344,2,27352960,2014-12-09T10:37:34Z
2322587625,33.6164598,-117.8682691,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:22Z
2322587635,33.6180159,-117.8671817,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:22Z
2322587645,33.618404,-117.8670226,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:23Z
2322587655,33.6188947,-117.8667179,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:23Z
2322587665,33.6196507,-117.8686204,samely,2512300,2,37576241,2016-03-02T22:28:04Z
2322587675,33.6205691,-117.8629508,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:23Z
2322587685,33.6220534,-117.8634024,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:24Z
2322587696,33.6237701,-117.8640104,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:24Z
2322587706,33.6245484,-117.878997,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:24Z
2322587716,33.6246639,-117.8794244,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:24Z
2322587726,33.6251811,-117.8789331,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:24Z
2322587736,33.6253328,-117.8792488,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:25Z
2322587746,33.6254629,-117.8783813,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:25Z
2322587756,33.6255762,-117.8798625,Aaron Lidman,53073,1,16317137,2013-05-27T23:46:25Z
2322590599,33.6076886,-117.8789476,Aaron Lidman,53073,1,16317137,2013-05-27T23:59:01Z
2322590609,33.6088814,-117.8777466,karitotp,2748195,2,37571100,2016-03-02T17:20:25Z
2322590620,33.6097579,-117.8639116,PH_Mapper,2474344,2,27352960,2014-12-09T10:41:48Z
2322590630,33.6107178,-117.8784778,Aaron Lidman,53073,1,16317137,2013-05-27T23:59:02Z
2322590641,33.6117206,-117.8782074,Aaron Lidman,53073,1,16317137,2013-05-27T23:59:02Z
2322590652,33.6125255,-117.8778282,karitotp,2748195,2,37571100,2016-03-02T17:20:26Z
2322590664,33.6133785,-117.8677517,Aaron Lidman,53073,1,16317137,2013-05-27T23:59:02Z
2322592756,33.6077779,-117.854165,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:05Z
2322592766,33.6078963,-117.8549559,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:05Z
2322592776,33.6081773,-117.8528234,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:05Z
2322592786,33.6084508,-117.8550304,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:06Z
2322592796,33.6085634,-117.8545928,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:06Z
2322592806,33.6087024,-117.8557215,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:06Z
2322592816,33.6089103,-117.854605,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:06Z
2322592826,33.6090982,-117.8542643,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:06Z
2322592836,33.6094266,-117.8539959,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:07Z
2322592846,33.6101511,-117.8538503,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:07Z
2322592856,33.6108591,-117.8545981,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:07Z
2322592866,33.6112284,-117.8541558,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:07Z
2322592876,33.6116663,-117.8529214,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:07Z
2322592886,33.6121794,-117.8542652,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:08Z
2322592896,33.6125336,-117.8532757,Aaron Lidman,53073,1,16317137,2013-05-28T00:07:08Z
2322595984,33.6127148,-117.8758834,Aaron Lidman,53073,1,16317137,2013-05-28T00:20:08Z
2322596002,33.6128896,-117.8765503,Aaron Lidman,53073,1,16317137,2013-05-28T00:20:08Z
2322596022,33.6132815,-117.873454,Aaron Lidman,53073,1,16317137,2013-05-28T00:20:08Z
2322596042,33.6138961,-117.8729169,Timothy Smith,115918,2,32274463,2015-06-29T01:02:51Z
2322596064,33.6145586,-117.878351,Aaron Lidman,53073,1,16317137,2013-05-28T00:20:09Z
2322596077,33.6150379,-117.8783591,Aaron Lidman,53073,1,16317137,2013-05-28T00:20:09Z
2322596097,33.6156852,-117.8786714,Aaron Lidman,53073,1,16317137,2013-05-28T00:20:09Z
2322596117,33.6164714,-117.8785537,samely,2512300,2,37576241,2016-03-02T22:28:04Z
2322596136,33.6174732,-117.8726642,Aaron Lidman,53073,1,16317137,2013-05-28T00:20:09Z
2322596155,33.618152,-117.8779579,samely,2512300,2,37576241,2016-03-02T22:28:04Z
2322596170,33.6186169,-117.8736198,Aaron Lidman,53073,1,16317137,2013-05-28T00:20:10Z
2322596191,33.6189654,-117.8743184,Aaron Lidman,53073,1,16317137,2013-05-28T00:20:10Z
2322596215,33.6191465,-117.8760145,Aaron Lidman,53073,1,16317137,2013-05-28T00:20:10Z
2322596235,33.619305,-117.8757589,samely,2512300,2,37576241,2016-03-02T22:28:04Z
2323342208,33.6545784,-117.8670808,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:23Z
2323342228,33.6553426,-117.867574,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:23Z
2323342246,33.6585074,-117.8030163,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:23Z
2323342260,33.6586098,-117.8036394,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:23Z
2323342279,33.6588078,-117.8074319,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:23Z
2323342297,33.6589724,-117.8108154,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:23Z
2323342309,33.6593764,-117.8029913,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:24Z
2323342330,33.6596317,-117.8065714,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:24Z
2323342349,33.6599598,-117.8135563,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:24Z
2323342360,33.6602964,-117.8029622,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:24Z
2323342370,33.6606364,-117.8034941,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:24Z
2323342381,33.6608631,-117.817277,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:24Z
2323342391,33.6610297,-117.8338223,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:25Z
2323342401,33.6612492,-117.8654791,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:25Z
2323342418,33.6614788,-117.8720021,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:25Z
2323342435,33.6617016,-117.8315098,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:25Z
2323342445,33.6618478,-117.826032,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:25Z
2323342458,33.6621419,-117.8081456,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:26Z
2323342468,33.6622477,-117.8276955,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:26Z
2323342478,33.6623685,-117.804885,SJFriedl,2709708,2,36115602,2015-12-22T22:51:09Z
2323342488,33.6625326,-117.829095,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:26Z
2323342498,33.6626463,-117.8295095,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:26Z
2323342509,33.6628684,-117.8297824,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:27Z
2323342520,33.6631013,-117.8298464,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:27Z
2323342530,33.6631981,-117.8301138,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:27Z
2323342541,33.6632365,-117.817999,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:27Z
2323342551,33.6632935,-117.8097037,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:27Z
2323342562,33.6634036,-117.8174014,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:28Z
2323342572,33.6635118,-117.8309551,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:28Z
2323342583,33.6635481,-117.83059,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:28Z
2323342593,33.6636132,-117.8630029,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:28Z
2323342603,33.663645,-117.8270125,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:28Z
2323342614,33.6636753,-117.861108,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:28Z
2323342624,33.6637071,-117.8612284,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:29Z
2323342635,33.6637502,-117.8105314,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:29Z
2323342645,33.663817,-117.8104563,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:29Z
2323342656,33.6638674,-117.8609194,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:29Z
2323342666,33.6639182,-117.8103487,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:29Z
2323342677,33.6640026,-117.8612796,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:30Z
2323342687,33.6641179,-117.8608091,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:30Z
2323342698,33.6642072,-117.8257853,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:30Z
2323342709,33.6642622,-117.8622382,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:30Z
2323342720,33.6643141,-117.8271018,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:31Z
2323342730,33.6643493,-117.8618714,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:31Z
2323342741,33.6644401,-117.8609485,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:31Z
2323342751,33.6644978,-117.8612194,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:31Z
2323342766,33.6645749,-117.8246705,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:31Z
2323342776,33.6647458,-117.8150823,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:31Z
2323342787,33.6648898,-117.8251429,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:32Z
2323342797,33.6649246,-117.8268337,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:32Z
2323342808,33.66503,-117.8261848,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:32Z
2323342818,33.6654949,-117.8271658,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:32Z
2323342828,33.6659044,-117.8273087,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:32Z
2323342839,33.6662104,-117.8593015,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:32Z
2323342849,33.6664942,-117.8195513,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:32Z
2323342860,33.6671657,-117.82253,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:33Z
2323342870,33.6688914,-117.864552,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:33Z
2323342881,33.6696028,-117.8600697,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:33Z
2323342892,33.6738956,-117.8581856,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:33Z
2323342902,33.6744368,-117.8478543,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:33Z
2323342914,33.674574,-117.8485618,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:34Z
2323342924,33.6747851,-117.8479692,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:34Z
2323342935,33.6749114,-117.8477933,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:34Z
2323342945,33.6752914,-117.8490832,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:34Z
2323342956,33.6769518,-117.8556015,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:34Z
2323342967,33.6772426,-117.8551669,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:35Z
2323342977,33.6773688,-117.8539785,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:35Z
2323342988,33.6774687,-117.8537899,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:35Z
2323342998,33.6775617,-117.857515,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:35Z
2323343009,33.6777685,-117.8570294,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:35Z
2323343019,33.6778869,-117.8544698,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:36Z
2323343030,33.6780567,-117.8539458,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:36Z
2323343040,33.678619,-117.8530552,Aaron Lidman,53073,1,16327020,2013-05-28T17:34:36Z
2323345740,33.6738891,-117.8313073,Aaron Lidman,53073,1,16327020,2013-05-28T17:40:17Z
2323383867,33.6413784,-117.7030602,Aaron Lidman,53073,1,16327618,2013-05-28T18:12:59Z
2323383897,33.6419399,-117.7028998,Aaron Lidman,53073,1,16327618,2013-05-28T18:12:59Z
2323383919,33.64244,-117.7006397,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:00Z
2323383936,33.6426065,-117.6999647,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:00Z
2323383963,33.6429645,-117.7036793,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:00Z
2323383984,33.6431752,-117.7011164,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:00Z
2323384003,33.6432645,-117.6999488,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:00Z
2323384023,33.6433423,-117.6998112,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:01Z
2323384037,33.6436615,-117.7032347,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:01Z
2323384048,33.6438264,-117.704579,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:01Z
2323384067,33.6439254,-117.7028258,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:01Z
2323384090,33.6441816,-117.7030757,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:01Z
2323384108,33.6443151,-117.7032974,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:02Z
2323384126,33.6444527,-117.7059563,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:02Z
2323384145,33.644506,-117.7016955,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:02Z
2323384157,33.6446253,-117.7033988,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:02Z
2323384169,33.6449159,-117.7038953,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:02Z
2323384193,33.6450107,-117.6978599,SJFriedl,2709708,2,30845950,2015-05-06T15:26:52Z
2323384214,33.6451173,-117.7054186,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:03Z
2323384234,33.645228,-117.7026182,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:03Z
2323384258,33.6453666,-117.7069975,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:03Z
2323384280,33.6454617,-117.7027621,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:03Z
2323384291,33.6457705,-117.698199,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:03Z
2323384311,33.6459055,-117.70706,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:04Z
2323384331,33.6460829,-117.7036461,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:04Z
2323384351,33.646273,-117.7040298,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:04Z
2323384368,33.6464132,-117.7039656,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:04Z
2323384385,33.6464618,-117.6972832,SJFriedl,2709708,2,30845950,2015-05-06T15:26:52Z
2323384401,33.6465614,-117.7054776,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:04Z
2323384411,33.6466427,-117.7076909,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:05Z
2323384432,33.6468813,-117.7079845,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:05Z
2323384451,33.6470158,-117.7053815,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:05Z
2323384470,33.6470951,-117.7062573,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:05Z
2323384489,33.6472194,-117.7052177,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:05Z
2323384508,33.6474286,-117.7041952,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:06Z
2323384521,33.6475699,-117.7049995,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:06Z
2323384531,33.6477161,-117.7069059,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:06Z
2323384550,33.6479203,-117.7047637,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:06Z
2323384569,33.6483144,-117.7056959,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:06Z
2323384589,33.6485269,-117.7056387,Aaron Lidman,53073,1,16327618,2013-05-28T18:13:06Z
2326313139,33.6636465,-117.772084,karitotp,2748195,2,38153123,2016-03-29T21:02:56Z
2327358243,33.6749917,-117.8623016,DrainBamaged,1402061,1,16367714,2013-05-31T16:47:33Z
2327394230,33.6750329,-117.8621463,DrainBamaged,1402061,2,16367714,2013-05-31T17:26:21Z
2327595597,33.6777241,-117.86076,SJFriedl,2709708,2,32020547,2015-06-17T03:36:17Z
2334631541,33.5845045,-117.8451484,mash84121,1501508,1,16447514,2013-06-06T17:48:42Z
2334631596,33.5841823,-117.8467854,mash84121,1501508,1,16447514,2013-06-06T17:48:43Z
2344990316,33.6697078,-117.8592083,DrainBamaged,1402061,1,16557011,2013-06-14T22:30:35Z
2344990326,33.6726032,-117.8563348,DrainBamaged,1402061,1,16557011,2013-06-14T22:30:35Z
2344990336,33.6711992,-117.8577142,DrainBamaged,1402061,1,16557011,2013-06-14T22:30:36Z
2345008162,33.6551271,-117.8446803,DrainBamaged,1402061,1,16557189,2013-06-14T22:55:50Z
2345008172,33.6492889,-117.8184808,DrainBamaged,1402061,1,16557189,2013-06-14T22:55:51Z
2345015708,33.6715175,-117.8657895,SJFriedl,2709708,2,32020547,2015-06-17T03:36:17Z
2345573821,33.6938978,-117.8123143,Biff,329453,1,16563662,2013-06-15T14:29:17Z
2345573843,33.693239,-117.799478,Biff,329453,1,16563662,2013-06-15T14:29:17Z
2345573862,33.7007453,-117.8024912,Biff,329453,1,16563662,2013-06-15T14:29:17Z
2345573882,33.7005802,-117.8023548,Biff,329453,1,16563662,2013-06-15T14:29:17Z
2345573905,33.6954062,-117.8006888,Biff,329453,1,16563662,2013-06-15T14:29:18Z
2345573924,33.6948573,-117.8094737,Biff,329453,1,16563662,2013-06-15T14:29:18Z
2345789525,33.6952089,-117.8083009,Biff,329453,1,16564537,2013-06-15T15:36:48Z
2345789542,33.7038135,-117.8059861,Biff,329453,1,16564537,2013-06-15T15:36:48Z
2345789561,33.6950605,-117.8084629,Biff,329453,1,16564537,2013-06-15T15:36:49Z
2345789581,33.7039497,-117.8060624,Biff,329453,1,16564537,2013-06-15T15:36:49Z
2345808903,33.6895731,-117.8142071,Biff,329453,1,16564537,2013-06-15T15:43:38Z
2349704338,33.7490199,-117.8360491,EECSteve,1556592,1,16593280,2013-06-17T17:52:24Z
2349704348,33.7483649,-117.8359334,EECSteve,1556592,1,16593280,2013-06-17T17:52:24Z
2351681502,33.626976,-117.85436,Bryce C Nesbitt,355242,1,16610678,2013-06-18T22:35:17Z
2351681537,33.648975,-117.84819,Bryce C Nesbitt,355242,1,16610678,2013-06-18T22:35:18Z
